Date,Open,High,Low,Close,Volume
2022-11-21,133.73,134.2,131.23,132.16,217625.0
2022-11-22,132.15,136.13,132.04,133.46,143770.0
2022-11-23,133.46,134.73,132.13,133.0,113462.0
2022-11-24,134.23,134.72,130.23,131.04,150858.0
2022-11-25,131.16,132.16,129.63,130.61,106766.0
2022-11-28,128.06,131.24,125.28,130.88,190131.0
2022-11-29,133.15,138.38,133.13,138.28,410407.0
2022-11-30,138.03,143.2,137.23,140.09,252286.0
2022-12-01,148.23,153.22,147.09,147.82,440921.0
2022-12-02,148.03,150.11,145.49,146.29,210478.0
2022-12-05,152.11,153.21,148.91,151.74,297958.0
2022-12-06,151.2,161.45,150.33,158.63,433695.0
2022-12-07,158.64,161.03,156.24,156.91,311288.0
2022-12-08,156.23,158.78,155.24,157.99,156448.0
2022-12-09,157.86,166.7,157.35,166.5,419578.0
2022-12-12,165.23,166.61,161.14,161.58,299060.0
2022-12-13,161.23,164.13,159.25,162.7,192762.0
2022-12-14,162.68,168.5,161.59,167.31,286989.0
2022-12-15,167.43,169.03,164.0,165.19,199344.0
2022-12-16,163.45,166.31,161.89,165.75,186426.0
2022-12-19,166.73,167.94,162.23,163.18,194184.0
2022-12-20,163.17,163.73,153.11,155.74,343458.0
2022-12-21,158.23,158.9,156.78,157.72,153853.0
2022-12-22,159.26,164.78,157.9,162.73,244424.0
2022-12-23,160.23,166.23,159.63,163.52,198620.0
2022-12-26,163.52,164.43,160.79,161.83,178298.0
2022-12-27,163.23,165.73,162.38,164.28,152275.0
2022-12-28,164.22,164.22,161.11,163.41,139378.0
2022-12-29,162.23,163.23,159.97,161.98,168505.0
2022-12-30,163.01,164.42,162.23,163.92,149765.0
2023-01-03,164.23,165.04,159.74,161.43,182062.0
2023-01-04,161.23,163.73,159.53,161.85,128836.0
2023-01-05,164.73,172.74,163.63,172.23,402791.0
2023-01-06,174.34,174.34,171.01,173.69,233383.0
2023-01-09,175.68,180.12,173.39,179.11,275573.0
